SVAD_identifier,agey,spheno_occipital,C1_lipping,C1_eburnation,L1_spinous_process,L1_sup_epiph,L1_sup_surf,L1_inf_epiph,L1_inf_surf,L5_sup_margin,L5_inf_margin,L5_sup_epiph,L5_sup_surf,L5_inf_epiph,L5_inf_surf,cerv_lipping,cerv_candlewax,thoracic_lipping,thoracic_candlewax,lumbar_lipping,lumbar_candlewax,S1_margin,S12_fusion,sacral_elbow,sternum_dorsal_ridge,R2_rim_profile,R2_shingle,R310_rim_profile,R310_shingle,Hum_LW,Tib_LW,Calc_LW,Inno_LW,parietal_depression,occipital_condyle,R1_Fusion,R2_cap,clav_med_epiph,clav_med_gravel,clav_med_macro,clav_lat_macro,glenoid_fossa,glenoid_lipping,lesser_tubercle_bumps,lesser_tubercle_margin,humerus_greater_tubercle,med_epicondyle,lat_epicondyle,radius_tuberosity_ridge,ulna_exostoses,trapezium_lipping,fovea_margin,fem_head_surf,troch_fossa_exost,troch_med_surf_exost,fibula_mercury_wings,SI_fusion,iliac_crest_fusion,ilium_tuberculum,ant_inf_spine_exos,acet_post_margin,acet_post_surf,acet_end_lipping,ischium_tub_margin_spur,Ischium_medial_spur,ischium_tub_bumps,inferior_surf_porosity,sup_post_iliac_exos,inf_post_iliac_exos,post_exost_complete,pubic_collar,symph_relief,sup_apex,ventral_margin,dorsal_margin,troch_lat_surf,rand_num
1454,43,1,0,0,1,3,1,3,1,1,1,3,1,3,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,NA,0.58
1455,58,1,1,1,2,3,1,3,1,NA,1,NA,NA,3,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,NA,1,0,1,2,2,2,NA,0.746
1456,65,1,1,0,2,3,1,3,1,2,NA,3,1,NA,NA,1,1,1,1,1,1,NA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,2,0,1,1,1,1,0,0,0,1,0,NA,0,0,2,3,2,1,1,1,1,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.623
1457,57,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,1,1,1,1,2,0,0,1,0,1,0,0,NA,0,1,0,0,0,0,3,0,0,1,2,2,1,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,1,1,0,0,1,1,1,1,1,1,NA,0,2,2,2,2,NA,0.262
1458,87,1,1,1,2,3,1,3,1,2,2,3,2,3,2,1,1,1,1,1,1,2,2,0,0,NA,0,1,0,0,0,0,1,0,0,0,1,3,1,2,1,2,2,0,1,1,0,1,0,0,1,1,0,1,1,0,0,3,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,3,3,NA,0.029
1459,87,1,1,0,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,NA,0.622
1460,52,1,1,0,1,NA,NA,NA,NA,2,2,3,2,3,1,0,0,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,2,NA,0.314
1461,44,1,0,0,2,3,1,3,1,1,1,3,1,3,1,0,0,1,1,0,0,1,2,0,0,1,0,1,0,0,NA,NA,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,NA,0.755
1462,83,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,1,1,1,1,1,1,0,0,NA,0,1,1,1,2,3,2,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009
1463,72,NA,1,1,2,3,2,3,2,2,2,3,1,3,1,0,0,0,0,1,0,2,2,0,NA,NA,0,1,0,1,0,1,0,0,NA,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0,2,2,3,2,NA,0.494
1464,44,1,0,0,2,3,1,3,1,2,NA,3,1,NA,NA,0,0,0,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,NA,1,0,2,NA,3,1,NA,0.096
1465,79,1,0,0,2,NA,NA,3,NA,2,2,3,2,3,1,0,0,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,NA,NA,0,2,1,1,1,0,0,NA,1,0,1,1,1,0,3,0,NA,1,0,0,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.164
1466,51,1,1,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,NA,1,1,1,0,1,NA,1,2,NA,0.048
1467,74,1,1,1,NA,NA,NA,3,2,2,2,3,1,3,2,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,2,2,0,1,1,1,1,0,0,0,1,1,NA,NA,0,0,3,0,1,1,1,1,0,0,2,0,1,1,1,0,1,2,2,2,NA,0.628
1468,86,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,1,0,0,0,0,2,0,0,3,1,0,NA,2,2,1,2,NA,0,1,0,0,0,1,0,1,1,1,0,3,1,1,1,0,1,0,0,1,1,1,1,2,1,2,2,2,3,NA,0.054
1469,51,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,0,0,0,0,3,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,3,0,1,1,1,0,0,0,0,NA,NA,NA,NA,0,2,2,2,2,NA,0.364
1470,73,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,NA,2,0,NA,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,2,2,0,1,0,0,1,0,0,0,1,0,1,1,0,2,3,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,3,NA,0.239
1471,82,1,NA,NA,2,3,2,3,2,2,2,3,2,3,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,NA,2,2,NA,NA,0,0,1,0,0,NA,1,1,1,1,1,0,3,0,1,1,0,1,0,0,2,1,1,1,1,0,2,2,3,3,NA,0.027
1472,83,1,1,0,2,3,NA,3,NA,2,2,3,2,3,NA,1,0,1,1,1,1,2,2,0,0,1,0,1,0,0,1,1,1,NA,0,NA,0,3,1,1,1,2,2,0,2,1,1,1,1,1,0,1,NA,1,1,0,0,3,1,NA,1,0,1,0,0,2,1,1,1,1,NA,NA,NA,NA,NA,NA,0.069
1473,91,1,1,0,2,3,2,3,1,2,2,3,2,3,2,1,1,1,0,1,1,2,2,0,0,1,0,1,0,0,NA,0,0,0,1,0,0,3,1,1,1,2,2,0,2,0,1,1,0,1,1,NA,NA,NA,NA,NA,0,3,1,0,1,0,0,0,0,2,1,1,1,1,1,2,2,2,2,NA,0.271
1474,84,1,1,0,NA,3,2,3,1,2,2,3,2,3,1,1,0,0,0,1,1,2,2,0,0,NA,NA,1,1,1,1,1,1,0,0,0,0,3,0,1,1,2,2,0,2,0,1,1,0,0,NA,1,0,1,0,NA,0,3,0,1,1,0,0,0,0,1,1,1,1,1,0,2,2,3,3,NA,0.205
1475,28,1,0,0,0,3,0,2,1,0,0,3,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,NA,0.472
1476,74,1,1,0,2,3,2,3,2,2,2,3,2,3,1,1,0,1,0,1,1,2,2,0,0,NA,1,NA,1,0,1,0,0,0,0,0,0,3,0,0,1,2,2,1,2,1,1,1,0,0,0,1,0,1,1,0,0,3,1,0,1,0,1,0,0,2,0,1,1,1,0,2,2,2,2,NA,0.246
1477,88,1,1,0,2,3,1,3,1,2,2,3,2,3,1,1,0,1,0,1,0,2,2,0,0,NA,0,1,1,1,1,1,1,1,0,0,0,3,1,2,1,2,2,0,2,0,1,1,0,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
1478,48,1,1,0,2,3,1,NA,NA,2,2,3,1,3,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,0,1,NA,0,0,0,0,0,1,0,NA,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2,NA,0.211
1479,79,1,1,0,1,3,1,3,1,2,2,3,1,3,1,1,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,1,2,2,1,2,1,1,1,0,0,0,1,0,1,0,0,0,3,0,1,1,0,1,0,0,1,1,1,1,1,0,2,2,3,2,NA,0.237
1480,63,1,0,0,1,3,1,3,1,2,2,3,1,3,1,0,0,1,1,0,0,1,2,0,NA,NA,0,1,0,0,0,0,0,0,0,NA,1,3,0,0,0,2,2,1,1,0,1,1,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,NA,2,2,3,2,NA,0.315
1481,63,1,1,1,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,1,1,0,0,1,0,0,0,1,0,1,1,1,0,3,1,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.053
1482,77,1,1,0,2,3,1,3,2,2,2,3,2,3,1,0,0,0,0,1,0,1,2,1,0,NA,NA,1,0,1,1,1,1,0,0,0,0,3,0,1,1,2,2,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,3,0,0,1,0,1,0,0,1,1,1,1,1,0,2,2,3,3,NA,0.165
1483,62,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,NA,2,2,0,1,0,1,1,NA,0,0,1,0,1,0,0,0,3,0,0,1,1,0,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.25
1484,55,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,1,0,1,0,1,0,0,1,1,NA,1,1,0,1,2,3,2,NA,0.468
1485,81,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,0,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.113
1486,52,1,0,0,2,3,1,3,1,2,2,3,2,3,1,0,0,1,1,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,1,0,0,1,NA,NA,0,1,1,0,0,NA,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,1,2,2,2,NA,0.464
1487,57,1,1,0,1,3,1,3,1,2,2,3,1,3,2,1,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,2,2,0,1,0,0,0,0,0,NA,0,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,2,2,2,NA,0.832
1488,87,1,1,0,NA,3,1,3,1,2,2,3,2,3,2,0,0,0,0,0,0,2,2,0,1,1,0,1,0,1,1,1,1,0,0,0,1,3,0,0,1,2,2,1,2,1,1,1,0,0,NA,1,0,1,1,NA,0,3,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,3,3,NA,0.555
1489,75,1,0,0,1,3,1,3,1,2,1,3,1,3,1,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,1,0,0,NA,0,3,1,NA,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,2,NA,0.91
1490,65,1,1,0,2,3,1,3,1,2,2,3,1,3,2,1,0,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,1,0,0,1,0,0,NA,1,0,1,1,1,0,3,1,0,1,0,1,0,0,0,1,1,1,1,0,2,2,1,2,NA,0.715
1491,76,1,0,0,2,3,1,3,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,2,2,NA,NA,NA,1,1,0,0,0,1,0,1,1,0,2,3,0,1,1,0,0,0,0,2,0,1,1,1,0,2,2,3,2,NA,0.175
1492,63,1,0,0,NA,3,2,3,1,2,2,3,1,3,1,0,0,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,3,0,1,1,0,1,0,0,1,1,1,1,1,0,2,2,2,2,NA,0.698
1493,54,1,0,0,2,3,1,3,1,2,2,3,1,3,1,1,1,0,0,1,1,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,3,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,2,NA,0.761
1494,54,1,0,0,2,3,1,3,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,0,NA,1,0,1,0,0,NA,0,0,0,0,NA,0,3,1,1,1,2,2,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,3,2,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,3,NA,0.965
1495,58,1,1,0,2,3,1,3,NA,2,2,3,2,3,1,0,0,0,0,1,0,NA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,1,0,2,1,0,1,0,0,0,1,0,1,1,1,0,3,0,1,1,1,NA,1,0,2,1,1,1,1,0,2,2,2,2,NA,0.582
1496,69,1,1,0,2,3,1,3,1,2,1,3,1,3,1,1,1,1,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,0,1,0,1,1,1,0,0,1,0,1,1,1,0,3,0,1,1,1,1,0,0,1,1,1,1,1,0,2,2,2,2,NA,0.365
1497,75,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,1,1,2,NA,0,NA,1,0,1,0,0,0,1,NA,0,0,0,1,NA,NA,NA,1,2,2,0,1,1,1,1,0,0,0,1,0,1,1,0,0,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,0.922
1498,67,1,1,0,2,NA,NA,3,1,2,2,3,2,3,2,0,0,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,1,0,0,1,0,0,NA,1,0,0,1,1,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.123
1499,78,1,NA,NA,2,3,1,3,1,2,2,3,2,3,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,1,NA,2,2,1,2,0,1,1,0,0,0,1,0,0,1,NA,0,3,0,0,1,0,1,0,0,1,1,1,1,1,0,1,2,2,3,NA,0.768
1500,52,1,0,0,2,3,1,3,1,1,NA,3,1,NA,NA,0,0,1,1,0,0,2,2,0,0,NA,0,1,0,1,1,1,1,0,0,0,0,3,0,0,1,1,1,0,1,0,1,1,0,0,0,NA,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.788
1501,90,1,1,0,0,3,1,3,2,2,2,3,1,3,2,0,0,1,1,1,1,1,2,NA,0,NA,1,1,1,0,1,1,0,0,0,0,0,3,1,2,1,2,2,1,1,1,0,1,0,0,NA,1,0,1,1,0,0,3,0,1,1,1,1,1,0,2,1,1,1,1,0,1,2,2,2,NA,0.17
1502,68,1,0,1,2,3,1,3,1,2,2,3,1,3,2,0,0,1,1,1,0,2,2,0,0,1,1,1,1,0,0,1,1,0,0,0,0,3,NA,NA,1,2,2,0,1,0,1,1,0,NA,0,1,0,0,1,NA,0,3,0,0,1,0,1,0,0,1,0,1,1,1,0,1,2,NA,3,NA,0.217
1503,53,1,1,0,0,3,1,NA,NA,2,1,3,1,NA,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,1,NA,0.024
1504,80,1,1,1,2,3,NA,3,NA,2,2,3,NA,3,NA,1,1,1,1,1,1,2,2,0,0,NA,0,1,0,1,1,1,1,1,0,0,0,NA,NA,NA,1,2,2,1,2,0,1,1,1,0,0,1,0,1,1,0,0,3,1,1,1,0,0,0,0,1,1,1,1,1,0,2,2,3,2,NA,0.42
1505,40,1,0,0,1,3,1,3,1,2,2,3,1,3,1,0,0,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,2,NA,0.67
1506,67,1,1,0,NA,3,1,3,1,2,2,3,1,3,1,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,1,1,0,0,0,2,1,1,1,1,0,2,2,2,2,NA,0.024
1507,87,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,NA,0,1,0,0,NA,NA,NA,NA,2,2,1,2,1,1,1,0,0,0,1,0,1,1,0,2,3,2,1,1,0,0,1,1,2,NA,NA,NA,NA,0,2,2,3,2,NA,0.512
1508,47,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,1,1,1,1,2,2,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,2,2,NA,0.346
1509,49,1,0,0,NA,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,2,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,2,2,NA,0.365
1510,38,1,0,0,0,3,1,3,1,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021
1511,15,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0.356
1512,84,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,NA,0,1,0,1,1,1,1,0,0,0,0,3,1,1,NA,2,2,1,2,1,1,1,0,0,NA,1,NA,1,0,0,0,3,0,1,1,0,0,0,0,1,1,1,1,1,0,2,2,3,2,NA,0.941
1513,86,1,0,0,NA,3,2,3,1,2,2,3,2,3,1,1,0,1,1,1,0,2,2,0,1,NA,0,1,1,1,1,1,1,0,0,0,0,3,0,0,1,2,2,1,2,1,1,1,0,0,0,NA,0,1,0,0,0,3,0,0,1,0,1,0,0,1,1,1,1,2,0,2,2,2,2,NA,0.195
1514,63,1,1,0,0,3,1,3,1,2,2,3,1,3,1,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,1,0,1,0,0,1,1,1,1,1,0,2,2,2,2,NA,0.354
1515,55,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,1,1,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,2,0,1,1,0,0,NA,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,2,2,NA,0.185
1516,86,1,1,1,2,3,2,3,2,2,2,3,2,3,1,1,1,1,1,1,0,NA,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,2,1,2,2,0,2,1,0,0,0,0,1,NA,0,1,1,1,0,3,1,1,1,0,1,1,0,2,1,1,1,1,1,2,2,3,3,NA,0.603
1517,81,1,0,0,2,3,1,3,1,2,2,3,2,3,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,3,1,1,1,2,2,1,2,NA,1,1,1,0,0,1,0,1,1,0,0,3,1,1,1,0,1,0,0,1,1,1,1,1,0,2,2,3,3,NA,0.608
1518,53,1,1,0,2,3,1,NA,NA,NA,NA,3,1,3,1,0,0,1,1,1,1,NA,NA,NA,0,1,0,1,0,0,NA,NA,NA,0,0,0,0,3,0,1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542
1519,70,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,NA,0,3,1,1,1,2,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,3,2,1,1,1,0,0,0,1,0,1,1,1,0,2,2,2,2,NA,0.393
1520,73,1,0,0,2,3,1,3,1,2,2,3,2,NA,NA,1,0,1,0,1,1,2,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,3,0,1,NA,NA,NA,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,2,2,3,3,NA,0.652
1521,66,1,1,0,2,3,1,3,1,2,2,3,1,3,1,1,0,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,2,2,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3,0,1,1,0,0,0,0,1,1,1,1,1,0,1,2,3,2,NA,0.303
1522,49,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,NA,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,1,0,2,2,2,2,NA,0.77
1523,48,1,0,0,2,3,1,3,1,2,1,3,1,3,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,1,0,0,2,2,2,2,NA,0.727
1524,62,1,0,0,2,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,NA,1,2,2,1,1,0,1,1,1,0,0,1,0,1,1,0,0,3,0,1,1,0,1,0,0,1,0,1,1,1,1,2,2,2,2,NA,0.704
1525,75,1,1,0,NA,3,1,3,2,2,2,3,2,3,1,0,0,1,0,1,1,2,2,0,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,3,NA,NA,0,1,1,0,NA,0,NA,1,0,0,0,NA,NA,1,1,0,0,3,0,0,1,0,1,0,0,0,1,1,1,1,NA,2,2,3,3,NA,0.859
1526,65,1,1,1,NA,3,1,3,1,2,2,3,2,3,1,1,0,1,1,1,1,2,2,0,0,NA,0,1,0,1,1,1,1,1,0,0,0,3,1,2,1,2,2,0,1,1,0,0,1,0,0,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,2,1,1,1,1,0,2,2,3,2,NA,0.314
1527,76,1,1,1,2,3,1,3,1,2,2,3,1,3,1,0,0,1,0,1,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,2,0,1,1,1,0,2,2,2,2,NA,0.591
1528,55,1,1,1,2,3,1,3,1,2,2,3,2,3,1,1,1,1,1,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,2,2,0,2,1,1,1,0,0,0,0,0,1,1,0,0,3,2,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,NA,0.805
1529,73,1,0,0,2,3,1,3,2,2,2,3,2,3,2,0,0,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,3,0,0,1,1,0,1,0,2,0,1,1,2,0,2,2,2,2,NA,0.48
1530,84,1,1,1,NA,3,1,3,2,2,2,3,1,3,2,1,1,1,1,1,1,2,2,0,0,1,0,1,0,1,0,1,0,0,0,NA,0,3,1,0,1,2,2,1,2,0,1,1,0,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088
1531,71,1,0,0,1,3,2,3,2,2,2,3,2,3,1,1,1,1,1,1,1,2,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,1,2,1,1,1,0,0,1,1,0,1,0,0,0,3,2,0,1,0,0,0,0,2,0,1,1,1,0,2,2,3,3,NA,0.984
1532,87,1,1,1,NA,3,1,3,2,2,2,3,1,3,2,0,0,0,0,1,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,2,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,1,0,0,2,1,1,1,1,0,2,2,3,3,NA,0.476
1533,70,1,0,0,2,3,1,3,1,2,1,3,1,3,1,1,1,1,1,1,1,1,2,0,0,1,0,1,0,1,1,1,1,0,0,0,1,3,0,0,0,2,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,3,0,0,1,1,1,0,0,2,1,1,1,1,1,1,2,2,2,NA,0.885
